index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_wx,torso_wy,torso_wz
486,9719.991,1787268350726.912,169432004.210,0.000000000,0.000000000,0.000000000,0.000000000
487,9739.988,1787268350746.909,169432024.206,0.000000000,0.000000000,0.000000000,0.000000000
488,9760.017,1787268350766.938,169432044.236,0.000000000,0.000000000,0.000000000,0.000000000
489,9779.999,1787268350786.920,169432064.218,0.000000000,0.000000000,0.000000000,0.000000000
490,9800.001,1787268350806.922,169432084.220,0.000000000,0.000000000,0.000000000,0.000000000
491,9819.997,1787268350826.918,169432104.215,0.000000000,0.000000000,0.000000000,0.000000000
492,9840.003,1787268350846.924,169432124.221,0.000000000,0.000000000,0.000000000,0.000000000
493,9859.999,1787268350866.920,169432144.217,0.000000000,0.000000000,0.000000000,0.000000000
494,9880.005,1787268350886.926,169432164.223,0.000000000,0.000000000,0.000000000,0.000000000
495,9900.000,1787268350906.922,169432184.219,0.000000000,0.000000000,0.000000000,0.000000000
496,9919.990,1787268350926.911,169432204.208,0.000000000,0.000000000,0.000000000,0.000000000
497,9939.997,1787268350946.917,169432224.215,0.000000000,0.000000000,0.000000000,0.000000000
498,9960.003,1787268350966.924,169432244.221,0.000000000,0.000000000,0.000000000,0.000000000
499,9979.989,1787268350986.910,169432264.207,0.000000000,0.000000000,0.000000000,0.000000000
500,10000.007,1787268351006.928,169432284.225,0.000000000,0.000000000,0.000000000,0.000000000
501,10019.998,1787268351026.919,169432304.216,0.000000000,0.000000000,0.000000000,0.000000000
502,10039.997,1787268351046.918,169432324.216,0.000000000,0.000000000,0.000000000,0.000000000
503,10060.005,1787268351066.926,169432344.223,0.000000000,0.000000000,0.000000000,0.000000000
504,10080.020,1787268351086.941,169432364.238,0.000000000,0.000000000,0.000000000,0.000000000
505,10099.988,1787268351106.909,169432384.206,0.000000000,0.000000000,0.000000000,0.000000000
506,10119.999,1787268351126.920,169432404.217,0.000000000,0.000000000,0.000000000,0.000000000
507,10139.998,1787268351146.919,169432424.217,0.000000000,0.000000000,0.000000000,0.000000000
508,10159.994,1787268351166.915,169432444.213,0.000000000,0.000000000,0.000000000,0.000000000
509,10180.000,1787268351186.921,169432464.219,0.000000000,0.000000000,0.000000000,0.000000000
510,10200.000,1787268351206.921,169432484.218,0.000000000,0.000000000,0.000000000,0.000000000
511,10219.997,1787268351226.918,169432504.215,0.000000000,-0.000000007,0.000000025,-0.000000009
512,10239.998,1787268351246.919,169432524.216,0.000000000,-0.000000006,0.000000038,-0.000000011
513,10260.000,1787268351266.921,169432544.218,0.000000000,-0.000000007,0.000000035,-0.000000013
514,10279.998,1787268351286.919,169432564.216,0.000000000,-0.000000009,0.000000035,-0.000000010
515,10300.049,1787268351306.970,169432584.268,0.000000000,0.012086010,-0.613398790,-0.000880896
516,10320.005,1787268351326.926,169432604.223,0.000000000,-0.005354560,-0.634967029,0.003016407
517,10340.007,1787268351346.928,169432624.226,0.000000000,-0.006172063,-0.493726134,0.008347454
518,10360.007,1787268351366.928,169432644.225,0.000000000,0.017619355,-0.235515058,0.007127129
519,10379.999,1787268351386.920,169432664.217,0.000000000,0.012219231,-0.151426286,0.003538998
520,10400.004,1787268351406.925,169432684.222,0.000000000,0.001599016,-0.071324944,0.004939497
521,10419.991,1787268351426.912,169432704.210,0.000000000,0.004182542,-0.010935570,0.003548940
522,10440.003,1787268351446.924,169432724.222,0.000000000,0.000300591,0.016377846,-0.002076568
523,10459.997,1787268351466.918,169432744.216,0.000000000,0.009641549,0.063117430,0.004384862
524,10479.997,1787268351486.918,169432764.216,0.000000000,-0.000880752,0.072284415,0.002967963
525,10500.004,1787268351506.926,169432784.223,0.000000000,0.006966424,0.098828383,0.010013141
526,10519.998,1787268351526.919,169432804.216,0.000000000,0.004433676,0.121026382,-0.001358435
527,10540.006,1787268351546.927,169432824.225,0.000000000,-0.003224831,0.128685430,0.001155223
528,10559.996,1787268351566.917,169432844.214,0.000000000,0.009430231,0.152549267,0.007686887
529,10579.998,1787268351586.918,169432864.216,0.000000000,0.010082922,0.162076250,0.011668078
530,10599.996,1787268351606.917,169432884.215,0.000000000,0.010436469,0.191657051,0.005657990
531,10620.022,1787268351626.943,169432904.240,0.000000000,0.005498791,0.195596740,0.004978654
532,10639.993,1787268351646.914,169432924.212,0.000000000,0.002335766,0.209601313,0.006107023
533,10660.003,1787268351666.924,169432944.221,0.000000000,-0.000436920,0.226189286,0.003890914
534,10679.998,1787268351686.919,169432964.217,0.000000000,-0.006444748,0.239370793,0.012095563
535,10699.992,1787268351706.914,169432984.211,0.000000000,-0.006408534,0.255748987,0.009382503
536,10720.003,1787268351726.925,169433004.222,0.000000000,-0.016959101,0.265817821,-0.002463286
537,10739.992,1787268351746.913,169433024.210,0.000000000,-0.004956472,0.292411625,0.011136678
538,10759.998,1787268351766.919,169433044.216,0.000000000,0.003807946,0.303633809,0.015807712
539,10780.001,1787268351786.922,169433064.219,0.000000000,-0.001906108,0.319849879,0.014290153
540,10800.013,1787268351806.934,169433084.232,0.000000000,-0.005447602,0.335714012,0.012322953
541,10819.989,1787268351826.910,169433104.208,0.000000000,-0.009101272,0.355295986,0.009324474
542,10839.990,1787268351846.911,169433124.208,0.000000000,-0.011387233,0.374125481,0.014246671
543,10859.997,1787268351866.918,169433144.215,0.000000000,-0.000413309,0.387846142,0.018652087
544,10880.003,1787268351886.925,169433164.222,0.000000000,0.000300305,0.415823519,0.018209023
545,10899.999,1787268351906.920,169433184.218,0.000000000,-0.002048089,0.428985298,0.015396918
546,10919.990,1787268351926.911,169433204.208,0.000000000,0.003671595,0.451907635,0.020819485
547,10939.995,1787268351946.916,169433224.213,0.000000000,-0.003345158,0.477099627,0.014713425
548,10960.000,1787268351966.921,169433244.218,0.000000000,-0.001425129,0.490044236,0.016110290
549,10979.995,1787268351986.916,169433264.214,0.000000000,-0.000355205,0.518005431,0.019789970
550,11000.000,1787268352006.921,169433284.218,0.000000000,-0.007661138,0.531593621,0.015883040
551,11020.000,1787268352026.921,169433304.219,0.000000000,-0.021670284,0.561807990,0.003967876
552,11039.989,1787268352046.910,169433324.207,0.000000000,-0.008544963,0.574977994,0.016509369
553,11059.999,1787268352066.920,169433344.218,0.000000000,-0.010056595,0.608617246,0.018493701
554,11080.003,1787268352086.924,169433364.221,0.000000000,-0.005976581,0.627726674,0.019104909
555,11100.001,1787268352106.922,169433384.219,0.000000000,-0.012768711,0.655522525,0.016490614
556,11119.989,1787268352126.910,169433404.207,0.000000000,0.005180972,0.697957695,0.025814598
557,11139.991,1787268352146.912,169433424.210,0.000000000,0.009341501,0.710780740,0.030831885
558,11160.003,1787268352166.924,169433444.221,0.000000000,-0.007382039,0.762526751,0.027258413
559,11179.997,1787268352186.918,169433464.215,0.000000000,-0.016000014,0.780148804,0.020133827
560,11200.000,1787268352206.921,169433484.219,0.000000000,-0.007980366,0.821544409,0.030920215
561,11220.004,1787268352226.925,169433504.222,0.000000000,-0.013351629,0.869022727,0.028467471
562,11240.000,1787268352246.921,169433524.218,0.000000000,-0.029365832,1.713462949,0.039229397
563,11260.002,1787268352266.923,169433544.220,0.000000000,-0.019082079,1.534072280,0.035239611
564,11279.998,1787268352286.920,169433564.217,0.000000000,0.004222290,1.480886459,0.053474318
565,11300.001,1787268352306.922,169433584.220,0.000000000,-0.003138276,1.399126291,0.043264404
566,11319.998,1787268352326.919,169433604.217,0.000000000,-0.016394658,1.339619756,0.035366528
567,11340.004,1787268352346.925,169433624.222,0.000000000,-0.010115962,1.305109739,0.039472338
568,11359.996,1787268352366.917,169433644.215,0.000000000,-0.019953405,1.267608404,0.032336634
569,11380.003,1787268352386.925,169433664.222,0.000000000,-0.017628592,1.262080312,0.036883056
570,11400.001,1787268352406.922,169433684.220,0.000000000,-0.026894046,1.236986160,0.042271316
571,11419.995,1787268352426.916,169433704.213,0.000000000,-0.017312357,1.235691309,0.044522513
572,11439.999,1787268352446.920,169433724.217,0.000000000,-0.029623233,1.232743740,0.043901790
573,11459.991,1787268352466.912,169433744.209,0.000000000,-0.024646567,1.253870368,0.049864125
574,11479.994,1787268352486.916,169433764.213,0.000000000,-0.031254277,1.273517251,0.052632056
575,11499.996,1787268352506.917,169433784.214,0.000000000,-0.025239486,1.313576698,0.054925170
576,11519.996,1787268352526.917,169433804.214,0.000000000,-0.027663916,1.323308825,0.055815961
577,11540.006,1787268352546.927,169433824.224,0.000000000,-0.029244246,1.411525726,0.061252464
578,11559.991,1787268352566.912,169433844.210,0.000000000,-0.059927877,1.450910568,0.022550119
579,11580.007,1787268352586.928,169433864.225,0.000000000,-0.010527555,1.545238137,0.100287065
580,11599.993,1787268352606.914,169433884.211,0.000000000,-0.033965629,1.637201786,0.028207269
581,11620.001,1787268352626.922,169433904.219,0.000000000,-0.029007247,1.713715315,0.063753821
582,11639.992,1787268352646.914,169433924.211,0.000000000,-0.018378818,1.827893615,0.082549624
583,11661.205,1787268352668.126,169433945.424,0.000000000,-0.076468639,1.873041868,0.091426127
584,11679.993,1787268352686.915,169433964.212,0.000000000,-0.036055759,2.007242680,0.084776208
585,11699.998,1787268352706.918,169433984.216,0.000000000,-0.017029483,2.041712761,0.070908777
586,11720.002,1787268352726.923,169434004.221,0.000000000,-0.053113941,2.154036283,0.062769510
587,11740.001,1787268352746.922,169434024.219,0.000000000,-0.060966060,2.185171604,0.065146878
588,11759.992,1787268352766.913,169434044.211,0.000000000,-0.051022381,2.253814936,0.037460856
589,11779.998,1787268352786.919,169434064.216,0.000000000,-0.054496784,2.314378023,0.048463829
590,11799.998,1787268352806.919,169434084.216,0.000000000,-0.074331321,2.353018761,0.084136583
591,11819.991,1787268352826.912,169434104.209,0.000000000,-0.048600942,2.464198828,0.044887990
592,11839.994,1787268352846.915,169434124.212,0.000000000,-0.056502335,2.499032021,0.064054176
593,11859.999,1787268352866.920,169434144.218,0.000000000,-0.040350828,2.604612589,0.053977843
594,11880.000,1787268352886.921,169434164.218,0.000000000,-0.059535336,2.636737585,0.071070142
595,11900.011,1787268352906.932,169434184.230,0.000000000,-0.048632056,2.749453545,0.059917539
596,11920.009,1787268352926.930,169434204.227,0.000000000,-0.050653700,2.773979425,0.063269749
597,11940.001,1787268352946.922,169434224.219,0.000000000,-0.043855913,2.903306723,0.082696460
598,11960.003,1787268352966.924,169434244.222,0.000000000,-0.045277633,2.948916912,0.078880541
599,11980.000,1787268352986.921,169434264.219,0.000000000,-0.044913746,3.058055162,0.072985329
600,11999.999,1787268353006.920,169434284.217,0.000000000,-0.044329476,3.155472517,0.069764048
601,12019.992,1787268353026.913,169434304.210,0.000000000,-0.046487954,3.212037086,0.073649682
602,12039.994,1787268353046.915,169434324.212,0.000000000,-0.043368280,3.331655502,0.061604448
603,12060.005,1787268353066.926,169434344.223,0.000000000,-0.044114735,3.369233131,0.063497134
604,12079.994,1787268353086.915,169434364.212,0.000000000,-0.043728709,3.436012506,0.065369219
605,12099.991,1787268353106.912,169434384.209,0.000000000,-0.042619105,3.477133274,0.070784040
606,12119.998,1787268353126.919,169434404.217,0.000000000,-0.045477066,3.512673140,0.073063545
607,12140.002,1787268353146.923,169434424.221,0.000000000,-0.497029155,3.083252192,0.006556883
608,12160.005,1787268353166.926,169434444.223,0.000000000,-0.460964531,2.996994495,0.042925142
609,12180.007,1787268353186.928,169434464.226,0.000000000,-0.430962622,2.914469957,0.017182276
610,12199.990,1787268353206.911,169434484.209,0.000000000,-0.427242041,2.889916420,0.005583013
611,12219.996,1787268353226.917,169434504.215,0.000000000,-0.416000694,2.855343819,-0.011370103
612,12239.995,1787268353246.916,169434524.213,0.000000000,-0.436947703,2.849850655,0.033361997
613,12259.992,1787268353266.913,169434544.210,0.000000000,-0.433871776,2.918885469,0.109909773
614,12280.002,1787268353286.923,169434564.221,0.000000000,-0.426132381,2.959744692,0.114000879
615,12300.002,1787268353306.923,169434584.220,0.000000000,-0.384074748,2.856571674,0.037527550
616,12320.001,1787268353326.922,169434604.220,0.000000000,-0.373418152,2.943299770,0.017493021
617,12340.002,1787268353346.923,169434624.220,0.000000000,0.777148187,7.554426670,0.029659554
618,12360.006,1787268353366.927,169434644.224,0.000000000,1.104578257,6.637018204,0.099884816
619,12380.002,1787268353386.923,169434664.221,0.000000000,0.895521522,6.072030067,0.393613815
620,12400.010,1787268353406.931,169434684.228,0.000000000,0.277324587,1.085781574,0.354488850
621,12420.005,1787268353426.927,169434704.224,0.000000000,0.188134059,0.991862476,0.332164496
622,12439.994,1787268353446.915,169434724.213,0.000000000,0.189645216,1.528199911,0.392521083
623,12460.003,1787268353466.925,169434744.222,0.000000000,0.208596364,1.535488963,0.394809574
624,12479.999,1787268353486.920,169434764.218,0.000000000,0.230224043,1.392061234,0.407238632
625,12499.998,1787268353506.920,169434784.217,0.000000000,0.249189496,1.209301591,0.407657802
626,12519.998,1787268353526.918,169434804.216,0.000000000,0.264009595,1.021490097,0.404651374
627,12539.999,1787268353546.920,169434824.217,0.000000000,0.271104664,0.651926577,0.401263565
628,12560.079,1787268353567.000,169434844.297,0.000000000,0.274426758,0.566395342,0.399422616
629,12580.004,1787268353586.925,169434864.222,0.000000000,0.279934168,0.285548478,0.394151986
630,12599.998,1787268353606.919,169434884.217,0.000000000,0.261477381,0.053385850,0.390580237
631,12619.997,1787268353626.918,169434904.215,0.000000000,0.247394815,-0.175062791,0.373100787
632,12640.004,1787268353646.926,169434924.223,0.000000000,0.188374162,-0.417838842,0.343202055
633,12660.015,1787268353666.937,169434944.234,0.000000000,0.165321723,-0.535548031,0.327502370
634,12679.990,1787268353686.911,169434964.208,0.000000000,0.121596895,-0.716600299,0.277689636
635,12700.001,1787268353706.922,169434984.219,0.000000000,0.085261077,-0.807441354,0.242748976
636,12720.000,1787268353726.921,169435004.219,0.000000000,0.037847888,-1.018415809,0.185177371
637,12739.994,1787268353746.915,169435024.212,0.000000000,-0.037550420,-1.152708054,0.074945979
638,12759.991,1787268353766.912,169435044.209,0.000000000,-0.042058360,-1.273084998,0.035673510
639,12779.998,1787268353786.919,169435064.216,0.000000000,0.017710490,-0.872601986,-0.079389259
640,12799.997,1787268353806.918,169435084.215,0.000000000,0.007808753,-1.071449876,-0.138447464
641,12820.004,1787268353826.925,169435104.223,0.000000000,-0.011991541,-1.328469634,-0.263016820
642,12839.989,1787268353846.910,169435124.208,0.000000000,-0.022271065,-1.442187309,-0.321534485
643,12859.998,1787268353866.920,169435144.217,0.000000000,-0.025343804,-1.497881770,-0.343930721
644,12879.991,1787268353886.912,169435164.209,0.000000000,-0.037015121,-1.641448498,-0.394888222
645,12899.990,1787268353906.911,169435184.209,0.000000000,0.960077167,-0.626232743,-1.943369150
646,12920.152,1787268353927.073,169435204.370,0.000000000,0.962849677,-0.691567779,-2.459767580
647,12940.003,1787268353946.924,169435224.221,0.000000000,0.070469454,0.534407973,-0.008482270
648,12960.002,1787268353966.923,169435244.220,0.000000000,0.037029594,0.260147423,0.040827021
649,12979.994,1787268353986.915,169435264.212,0.000000000,-0.023378758,-0.194165707,0.064758249
650,13000.001,1787268354006.922,169435284.219,0.000000000,-0.050621700,-0.207680061,-0.077489018
651,13019.991,1787268354026.912,169435304.210,0.000000000,-0.034331292,-0.309157342,-0.017679235
652,13039.998,1787268354046.919,169435324.216,0.000000000,-0.073631354,-0.365861952,-0.040329110
653,13059.991,1787268354066.912,169435344.210,0.000000000,-0.039098166,-0.403897285,0.022558970
654,13079.993,1787268354086.915,169435364.212,0.000000000,-0.064083174,-0.420527875,0.060674295
655,13099.999,1787268354106.920,169435384.217,0.000000000,-0.093226030,-0.429645419,0.053170510
656,13119.998,1787268354126.920,169435404.217,0.000000000,-0.052052941,-0.380771875,0.021204164
657,13139.991,1787268354146.912,169435424.209,0.000000000,-0.028864607,-0.197513148,0.089606836
658,13160.000,1787268354166.921,169435444.219,0.000000000,-0.050019171,-0.165420890,0.048387028
659,13179.995,1787268354186.916,169435464.213,0.000000000,-0.087177910,-0.055083532,0.081962086
660,13200.000,1787268354206.921,169435484.219,0.000000000,-0.090198137,0.024560003,0.150181815
661,13219.994,1787268354226.915,169435504.212,0.000000000,-0.103922509,0.042393710,0.124404021
662,13239.998,1787268354246.919,169435524.216,0.000000000,-0.083037317,0.019082960,0.219079152
663,13260.000,1787268354266.921,169435544.219,0.000000000,-0.108940758,0.015015701,0.199173376
664,13279.999,1787268354286.920,169435564.218,0.000000000,-0.109033078,-0.031762064,0.171715707
665,13300.000,1787268354306.922,169435584.219,0.000000000,-0.058449823,0.012371764,0.075145632
666,13320.008,1787268354326.930,169435604.227,0.000000000,-0.069177017,0.010018827,0.036229614
667,13339.993,1787268354346.915,169435624.212,0.000000000,-0.024381114,0.001711611,0.077753112
668,13360.004,1787268354366.925,169435644.222,0.000000000,-0.050688833,-0.008317822,0.002750286
669,13379.995,1787268354386.916,169435664.214,0.000000000,-0.033021200,0.000702751,0.004059894
670,13399.992,1787268354406.913,169435684.210,0.000000000,-0.006916424,0.004703382,-0.022730719
671,13420.007,1787268354426.928,169435704.225,0.000000000,0.008790763,-0.016321834,0.013590382
672,13440.003,1787268354446.924,169435724.221,0.000000000,0.024016459,-0.000853433,0.031320862
673,13459.999,1787268354466.920,169435744.218,0.000000000,-0.006268037,0.014257816,-0.020101838
674,13479.995,1787268354486.916,169435764.213,0.000000000,0.028933264,-0.003970832,0.028755721
675,13499.995,1787268354506.916,169435784.213,0.000000000,0.023636326,0.042220816,-0.003825462
676,13519.995,1787268354526.916,169435804.213,0.000000000,0.031089813,0.042938560,0.004271879
677,13539.998,1787268354546.919,169435824.216,0.000000000,0.027102841,0.007353898,-0.034553580
678,13560.006,1787268354566.927,169435844.224,0.000000000,0.009465086,-0.006725641,-0.053688820
679,13579.994,1787268354586.915,169435864.212,0.000000000,0.043970142,-0.003478370,-0.041229319
680,13599.987,1787268354606.908,169435884.205,0.000000000,0.000592278,-0.012162635,0.025377609
681,13620.003,1787268354626.924,169435904.221,0.000000000,-0.010355082,0.002530809,0.005447252
682,13639.997,1787268354646.918,169435924.215,0.000000000,-0.005193704,0.004618050,-0.002429579
683,13660.003,1787268354666.924,169435944.221,0.000000000,0.031182006,-0.007431842,0.021208465
684,13680.008,1787268354686.929,169435964.226,0.000000000,-0.000357044,-0.038187902,0.004564680
685,13699.991,1787268354706.912,169435984.210,0.000000000,-0.001566482,-0.002886637,-0.005818620
686,13720.000,1787268354726.921,169436004.218,0.000000000,-0.015046767,0.001999245,-0.019401859
687,13740.000,1787268354746.922,169436024.219,0.000000000,-0.003165320,0.002280969,-0.000977958
688,13759.994,1787268354766.915,169436044.212,0.000000000,-0.003803390,0.006542448,-0.021149281
689,13779.998,1787268354786.918,169436064.216,0.000000000,0.004132479,0.025208242,-0.006819192
690,13799.993,1787268354806.914,169436084.211,0.000000000,0.026910145,0.019834816,0.014947898
691,13819.999,1787268354826.920,169436104.218,0.000000000,-0.000536634,-0.017455285,-0.033614915
692,13840.007,1787268354846.928,169436124.225,0.000000000,0.013166125,0.000333718,-0.004874856
693,13860.003,1787268354866.924,169436144.221,0.000000000,0.013427416,-0.025700802,0.002373391
694,13879.989,1787268354886.910,169436164.207,0.000000000,0.013655433,-0.013607101,0.001817172
695,13900.019,1787268354906.941,169436184.238,0.000000000,0.031581081,-0.001121932,0.035853151
696,13920.008,1787268354926.929,169436204.226,0.000000000,-0.019250171,0.012352725,-0.026946133
697,13939.999,1787268354946.920,169436224.217,0.000000000,0.023027189,0.000060590,0.027140817
698,13960.000,1787268354966.921,169436244.219,0.000000000,-0.014824887,-0.000587891,-0.019571504
699,13980.007,1787268354986.928,169436264.225,0.000000000,0.003300710,-0.007599815,-0.020836279
700,13999.992,1787268355006.914,169436284.211,0.000000000,-0.000059706,0.006957136,0.001263922
701,14019.989,1787268355026.910,169436304.208,0.000000000,0.021751503,-0.002828675,0.037279893
702,14040.054,1787268355046.975,169436324.273,0.000000000,0.013059601,0.009893658,0.013786829
703,14059.990,1787268355066.911,169436344.209,0.000000000,0.028697420,0.007470936,0.035177317
704,14080.005,1787268355086.926,169436364.223,0.000000000,0.020545512,-0.015110645,0.037042350
705,14100.014,1787268355106.936,169436384.233,0.000000000,-0.000591337,0.007250972,-0.001449798
706,14120.004,1787268355126.925,169436404.222,0.000000000,-0.024852758,0.001662565,-0.034113560
707,14139.995,1787268355146.916,169436424.213,0.000000000,0.005921466,-0.005055137,0.008121125
708,14160.002,1787268355166.923,169436444.220,0.000000000,-0.009030825,0.006277565,0.005477930
709,14179.996,1787268355186.917,169436464.215,0.000000000,0.003852011,-0.002817824,0.000955137
710,14200.000,1787268355206.921,169436484.219,0.000000000,0.023249069,-0.000313174,0.031589046
711,14219.992,1787268355226.913,169436504.210,0.000000000,-0.026694087,0.009864951,-0.034734376
712,14240.014,1787268355246.936,169436524.233,0.000000000,0.020181736,-0.017338954,0.021891359
713,14259.998,1787268355266.919,169436544.216,0.000000000,-0.013938665,0.014242459,-0.031213725
714,14280.001,1787268355286.922,169436564.219,0.000000000,-0.042594381,-0.000521843,-0.051473629
715,14300.002,1787268355306.923,169436584.220,0.000000000,0.025665971,-0.007095178,0.022060372
716,14319.995,1787268355326.916,169436604.214,0.000000000,0.008509228,-0.020078136,-0.003119737
717,14339.994,1787268355346.915,169436624.212,0.000000000,-0.003357725,0.005623628,-0.012547937
718,14360.000,1787268355366.921,169436644.219,0.000000000,0.001981881,-0.011829621,0.011420032
719,14380.001,1787268355386.922,169436664.219,0.000000000,-0.003433801,0.012856151,0.015024726
720,14400.001,1787268355406.922,169436684.219,0.000000000,0.012359026,0.006030916,-0.007557286
721,14420.005,1787268355426.926,169436704.224,0.000000000,-0.013390103,0.005265998,0.001170141
722,14440.000,1787268355446.921,169436724.219,0.000000000,-0.019550763,0.008177253,-0.031913232
723,14460.000,1787268355466.921,169436744.219,0.000000000,0.019393142,-0.017359920,0.019626912
724,14480.012,1787268355486.933,169436764.231,0.000000000,-0.005655498,-0.008014057,-0.013654044
725,14499.995,1787268355506.916,169436784.214,0.000000000,0.019042006,0.024276908,0.024922311
726,14519.999,1787268355526.920,169436804.217,0.000000000,-0.000692025,-0.001177720,0.000690292
727,14539.993,1787268355546.914,169436824.211,0.000000000,0.002131264,-0.033974223,-0.003643656
728,14559.998,1787268355566.919,169436844.216,0.000000000,0.009719516,0.012246687,0.012810734
729,14580.003,1787268355586.924,169436864.221,0.000000000,-0.003035477,-0.006349023,0.003773051
730,14599.993,1787268355606.915,169436884.212,0.000000000,0.005574939,-0.012244015,0.003360575
731,14619.989,1787268355626.910,169436904.207,0.000000000,-0.000168307,-0.003877453,-0.000703169
732,14640.007,1787268355646.928,169436924.226,0.000000000,-0.006238531,-0.001349820,-0.006531798
733,14660.001,1787268355666.922,169436944.219,0.000000000,0.015241317,0.010705592,0.011366680
734,14679.998,1787268355686.919,169436964.217,0.000000000,-0.006807441,-0.009498025,0.000979235
735,14699.991,1787268355706.912,169436984.210,0.000000000,0.030614724,-0.011882369,0.038968518
736,14719.999,1787268355726.920,169437004.218,0.000000000,-0.009360031,0.017102303,-0.009923359
737,14740.002,1787268355746.923,169437024.220,0.000000000,0.005002871,0.004631599,0.026988246
738,14759.991,1787268355766.912,169437044.209,0.000000000,-0.005805237,0.001219396,-0.001099824
739,14780.030,1787268355786.951,169437064.248,0.000000000,0.012351937,-0.013677746,-0.003972208
740,14799.998,1787268355806.919,169437084.216,0.000000000,-0.021776611,-0.003753889,-0.023853026
741,14819.992,1787268355826.913,169437104.210,0.000000000,0.003965334,-0.002721721,0.001278194
742,14839.999,1787268355846.920,169437124.217,0.000000000,0.001944114,-0.017862812,0.015378996
743,14860.003,1787268355866.924,169437144.222,0.000000000,-0.001516841,-0.005689550,0.000191325
744,14879.999,1787268355886.920,169437164.217,0.000000000,0.021463921,-0.006296457,0.025994716
745,14899.997,1787268355906.918,169437184.215,0.000000000,-0.011122502,-0.003146968,-0.021935571
746,14920.003,1787268355926.924,169437204.221,0.000000000,-0.007002942,-0.011487627,-0.003170355
747,14940.001,1787268355946.922,169437224.219,0.000000000,0.001001947,0.004676799,0.001966497
748,14959.990,1787268355966.911,169437244.209,0.000000000,0.000711477,-0.028797241,0.008861658
749,14979.988,1787268355986.910,169437264.207,0.000000000,0.014845684,-0.034847774,0.004106188
750,14999.990,1787268356006.911,169437284.208,0.000000000,-0.011367757,-0.019520057,-0.016229350
751,15019.999,1787268356026.920,169437304.217,0.000000000,-0.009042553,-0.005499629,-0.012452755
752,15040.116,1787268356047.037,169437324.335,0.000000000,0.024759728,-0.023356857,0.024772065
753,15059.992,1787268356066.913,169437344.210,0.000000000,0.001778724,-0.000965767,0.000619263
754,15079.990,1787268356086.911,169437364.208,0.000000000,-0.002840363,-0.001193763,-0.015053767
755,15100.000,1787268356106.921,169437384.218,0.000000000,0.010496901,-0.004776533,0.012021081
756,15119.991,1787268356126.912,169437404.209,0.000000000,0.002009958,0.033537108,0.004809856
757,15140.000,1787268356146.921,169437424.218,0.000000000,-0.000196512,-0.032009680,-0.022574028
758,15160.003,1787268356166.924,169437444.221,0.000000000,0.022272136,-0.007285148,0.035835505
759,15179.998,1787268356186.919,169437464.217,0.000000000,0.012661747,0.011682981,0.024900913
760,15200.010,1787268356206.931,169437484.228,0.000000000,0.024213722,-0.001855934,0.031078072
761,15220.001,1787268356226.922,169437504.219,0.000000000,-0.003452459,-0.002895055,0.006893861
762,15239.992,1787268356246.913,169437524.210,0.000000000,0.010198342,-0.001609451,0.011494349
763,15259.990,1787268356266.911,169437544.208,0.000000000,0.007239771,-0.004187644,0.023193905
764,15280.030,1787268356286.951,169437564.248,0.000000000,-0.014737104,-0.019853182,-0.016639365
765,15299.988,1787268356306.909,169437584.207,0.000000000,-0.003896800,0.013323404,-0.001935132
766,15319.998,1787268356326.919,169437604.216,0.000000000,-0.004110123,-0.018586433,-0.007823185
767,15339.999,1787268356346.920,169437624.218,0.000000000,-0.000737467,-0.009556104,-0.001005819
768,15360.001,1787268356366.922,169437644.220,0.000000000,-0.017105415,0.016681191,-0.013053586
769,15379.999,1787268356386.920,169437664.218,0.000000000,-0.015883742,-0.002080156,-0.018560674
770,15400.002,1787268356406.923,169437684.220,0.000000000,0.005926262,-0.003059888,0.029696172
771,15420.002,1787268356426.923,169437704.220,0.000000000,-0.009075577,-0.028720222,-0.008518748
772,15439.994,1787268356446.915,169437724.213,0.000000000,0.004187114,-0.000104773,0.012057238
773,15459.995,1787268356466.916,169437744.214,0.000000000,-0.001341805,-0.010642540,0.003829875
774,15479.993,1787268356486.915,169437764.212,0.000000000,-0.004236426,0.002828294,-0.008394482
775,15499.993,1787268356506.914,169437784.211,0.000000000,0.044253822,-0.000015012,0.049870733
776,15519.999,1787268356526.920,169437804.217,0.000000000,-0.002049680,0.003024466,0.001829289
777,15539.989,1787268356546.910,169437824.207,0.000000000,0.001512075,-0.010888847,0.007553068
778,15559.993,1787268356566.915,169437844.212,0.000000000,-0.015924418,-0.003127825,-0.012960508
779,15579.995,1787268356586.916,169437864.213,0.000000000,-0.001822167,0.019731930,0.002998634
780,15599.992,1787268356606.913,169437884.210,0.000000000,-0.006346029,0.002717546,-0.006473581
781,15619.994,1787268356626.915,169437904.212,0.000000000,-0.006039251,-0.019363210,-0.001316637
782,15639.992,1787268356646.913,169437924.210,0.000000000,0.022247341,0.021001460,0.027705602
783,15659.988,1787268356666.909,169437944.206,0.000000000,0.001531128,0.021886539,0.011678219
784,15680.003,1787268356686.924,169437964.222,0.000000000,-0.001221159,-0.000571798,-0.003455368
785,15700.001,1787268356706.922,169437984.220,0.000000000,-0.015287485,-0.014408081,-0.006069429
786,15720.004,1787268356726.925,169438004.222,0.000000000,-0.002709402,-0.004127251,0.010580140
787,15740.003,1787268356746.924,169438024.221,0.000000000,-0.007987092,0.019507995,0.002072153
