index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_qw,torso_qx,torso_qy,torso_qz
441,8819.992,1787268349826.914,169431104.211,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
442,8839.989,1787268349846.911,169431124.208,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
443,8860.023,1787268349866.944,169431144.241,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
444,8879.994,1787268349886.915,169431164.212,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
445,8899.993,1787268349906.914,169431184.211,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
446,8919.989,1787268349926.910,169431204.207,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
447,8939.999,1787268349946.920,169431224.218,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
448,8960.001,1787268349966.922,169431244.219,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
449,8980.002,1787268349986.923,169431264.220,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
450,9000.001,1787268350006.922,169431284.220,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
451,9020.000,1787268350026.921,169431304.218,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
452,9039.997,1787268350046.917,169431324.215,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
453,9060.000,1787268350066.921,169431344.219,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
454,9080.003,1787268350086.925,169431364.222,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
455,9100.000,1787268350106.922,169431384.219,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
456,9119.993,1787268350126.914,169431404.211,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
457,9139.996,1787268350146.917,169431424.214,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
458,9160.002,1787268350166.923,169431444.220,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
459,9180.004,1787268350186.925,169431464.223,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
460,9199.992,1787268350206.914,169431484.211,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
461,9219.996,1787268350226.917,169431504.214,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
462,9239.995,1787268350246.916,169431524.213,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
463,9259.998,1787268350266.919,169431544.216,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
464,9280.001,1787268350286.922,169431564.219,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
465,9300.000,1787268350306.921,169431584.218,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
466,9319.997,1787268350326.918,169431604.216,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
467,9340.002,1787268350346.923,169431624.221,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
468,9360.002,1787268350366.923,169431644.220,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
469,9380.001,1787268350386.922,169431664.219,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
470,9400.001,1787268350406.922,169431684.219,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
471,9419.995,1787268350426.916,169431704.214,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
472,9439.995,1787268350446.916,169431724.213,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
473,9460.010,1787268350466.931,169431744.228,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
474,9479.995,1787268350486.916,169431764.213,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
475,9499.990,1787268350506.911,169431784.208,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
476,9519.991,1787268350526.912,169431804.210,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
477,9539.993,1787268350546.914,169431824.212,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
478,9559.994,1787268350566.915,169431844.212,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
479,9579.999,1787268350586.920,169431864.217,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
480,9600.001,1787268350606.922,169431884.219,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
481,9620.002,1787268350626.923,169431904.220,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
482,9639.997,1787268350646.918,169431924.215,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
483,9660.001,1787268350666.922,169431944.220,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
484,9680.000,1787268350686.921,169431964.218,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
485,9699.998,1787268350706.919,169431984.216,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
486,9719.991,1787268350726.912,169432004.210,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
487,9739.988,1787268350746.909,169432024.206,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
488,9760.017,1787268350766.938,169432044.236,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
489,9779.999,1787268350786.920,169432064.218,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
490,9800.001,1787268350806.922,169432084.220,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
491,9819.997,1787268350826.918,169432104.215,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
492,9840.003,1787268350846.924,169432124.221,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
493,9859.999,1787268350866.920,169432144.217,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
494,9880.005,1787268350886.926,169432164.223,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
495,9900.000,1787268350906.922,169432184.219,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
496,9919.990,1787268350926.911,169432204.208,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
497,9939.997,1787268350946.917,169432224.215,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
498,9960.003,1787268350966.924,169432244.221,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
499,9979.989,1787268350986.910,169432264.207,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
500,10000.007,1787268351006.928,169432284.225,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
501,10019.998,1787268351026.919,169432304.216,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
502,10039.997,1787268351046.918,169432324.216,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
503,10060.005,1787268351066.926,169432344.223,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
504,10080.020,1787268351086.941,169432364.238,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
505,10099.988,1787268351106.909,169432384.206,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
506,10119.999,1787268351126.920,169432404.217,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
507,10139.998,1787268351146.919,169432424.217,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
508,10159.994,1787268351166.915,169432444.213,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
509,10180.000,1787268351186.921,169432464.219,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
510,10200.000,1787268351206.921,169432484.218,0.000000000,1.000000000,0.000000000,-0.000000000,-0.000000000
511,10219.997,1787268351226.918,169432504.215,0.000000000,1.000000000,0.000000000,-0.000000000,0.000000000
512,10239.998,1787268351246.919,169432524.216,0.000000000,1.000000000,0.000000000,-0.000000000,0.000000000
513,10260.000,1787268351266.921,169432544.218,0.000000000,1.000000000,-0.000000000,-0.000000000,0.000000000
514,10279.998,1787268351286.919,169432564.216,0.000000000,1.000000000,-0.000000000,-0.000000001,0.000000000
515,10300.049,1787268351306.970,169432584.268,0.000000000,0.999999821,-0.000017640,0.000624066,0.000017362
516,10320.005,1787268351326.926,169432604.223,0.000000000,0.999993861,-0.000143274,0.003497425,0.000082242
517,10340.007,1787268351346.928,169432624.226,0.000000000,0.999992073,-0.000194045,0.003982444,0.000095567
518,10360.007,1787268351366.928,169432644.225,0.000000000,0.999988973,-0.000356159,0.004685955,0.000130212
519,10379.999,1787268351386.920,169432664.217,0.000000000,0.999987662,-0.000456743,0.004948873,0.000151546
520,10400.004,1787268351406.925,169432684.222,0.000000000,0.999985754,-0.000593501,0.005326025,0.000180075
521,10419.991,1787268351426.912,169432704.210,0.000000000,0.999980748,-0.000794743,0.006152581,0.000219305
522,10440.003,1787268351446.924,169432724.222,0.000000000,0.999977708,-0.000883444,0.006620026,0.000234162
523,10459.997,1787268351466.918,169432744.216,0.000000000,0.999963462,-0.001147719,0.008476123,0.000275749
524,10479.997,1787268351486.918,169432764.216,0.000000000,0.999957085,-0.001229720,0.009189165,0.000289358
525,10500.004,1787268351506.926,169432784.223,0.000000000,0.999923944,-0.001528927,0.012242474,0.000341348
526,10519.998,1787268351526.919,169432804.216,0.000000000,0.999893248,-0.001721510,0.014507417,0.000373922
527,10540.006,1787268351546.927,169432824.225,0.000000000,0.999851227,-0.001923781,0.017136499,0.000403897
528,10559.996,1787268351566.917,169432844.214,0.000000000,0.999760687,-0.002243822,0.021761153,0.000451778
529,10579.998,1787268351586.918,169432864.216,0.000000000,0.999704182,-0.002400609,0.024198951,0.000476064
530,10599.996,1787268351606.917,169432884.215,0.000000000,0.999506533,-0.002828215,0.031280972,0.000536750
531,10620.022,1787268351626.943,169432904.240,0.000000000,0.999420643,-0.002978747,0.033900902,0.000554670
532,10639.993,1787268351646.914,169432924.212,0.000000000,0.999172688,-0.003343942,0.040528059,0.000588017
533,10660.003,1787268351666.924,169432944.221,0.000000000,0.998949289,-0.003620300,0.045681689,0.000607857
534,10679.998,1787268351686.919,169432964.217,0.000000000,0.998682082,-0.003903623,0.051172446,0.000632234
535,10699.992,1787268351706.914,169432984.211,0.000000000,0.998186886,-0.004345854,0.060031243,0.000675469
536,10720.003,1787268351726.925,169433004.222,0.000000000,0.997953594,-0.004529051,0.063780382,0.000693002
537,10739.992,1787268351746.913,169433024.210,0.000000000,0.997171104,-0.005066927,0.074990712,0.000745393
538,10759.998,1787268351766.919,169433044.216,0.000000000,0.996848643,-0.005261647,0.079149343,0.000767673
539,10780.001,1787268351786.922,169433064.219,0.000000000,0.995857835,-0.005788535,0.090736449,0.000834289
540,10800.013,1787268351806.934,169433084.232,0.000000000,0.995211244,-0.006095949,0.097553216,0.000872363
541,10819.989,1787268351826.910,169433104.208,0.000000000,0.994328082,-0.006481369,0.106155232,0.000917279
542,10839.990,1787268351846.911,169433124.208,0.000000000,0.993144810,-0.006944023,0.116681352,0.000970182
543,10859.997,1787268351866.918,169433144.215,0.000000000,0.992442071,-0.007197717,0.122499272,0.001000738
544,10880.003,1787268351886.925,169433164.222,0.000000000,0.990291178,-0.007892377,0.138780728,0.001083664
545,10899.999,1787268351906.920,169433184.218,0.000000000,0.989405811,-0.008151591,0.144943625,0.001110901
546,10919.990,1787268351926.911,169433204.208,0.000000000,0.987478852,-0.008675678,0.157508925,0.001158428
547,10939.995,1787268351946.916,169433224.213,0.000000000,0.985339999,-0.009203633,0.170349613,0.001195519
548,10960.000,1787268351966.921,169433244.218,0.000000000,0.984190047,-0.009469196,0.176858515,0.001205916
549,10979.995,1787268351986.916,169433264.214,0.000000000,0.981356502,-0.010083366,0.191928253,0.001212779
550,11000.000,1787268352006.921,169433284.218,0.000000000,0.980220020,-0.010313034,0.197638452,0.001208967
551,11020.000,1787268352026.921,169433304.219,0.000000000,0.977201343,-0.010897705,0.212032169,0.001183771
552,11039.989,1787268352046.910,169433324.207,0.000000000,0.975486398,-0.011212566,0.219770744,0.001161223
553,11059.999,1787268352066.920,169433344.218,0.000000000,0.972312629,-0.011763313,0.233385473,0.001114085
554,11080.003,1787268352086.924,169433364.221,0.000000000,0.970155001,-0.012116870,0.242180496,0.001076559
555,11100.001,1787268352106.922,169433384.219,0.000000000,0.967395663,-0.012551550,0.252956957,0.001021011
556,11119.989,1787268352126.910,169433404.207,0.000000000,0.963417590,-0.013149982,0.267680794,0.000935372
557,11139.991,1787268352146.912,169433424.210,0.000000000,0.961475015,-0.013426260,0.274562836,0.000892092
558,11160.003,1787268352166.924,169433444.221,0.000000000,0.956235290,-0.014132080,0.292256296,0.000771808
559,11179.997,1787268352186.918,169433464.215,0.000000000,0.954102814,-0.014405618,0.299131960,0.000723769
560,11200.000,1787268352206.921,169433484.219,0.000000000,0.950002670,-0.014910009,0.311885208,0.000631884
561,11220.004,1787268352226.925,169433504.222,0.000000000,0.945052207,-0.015482465,0.326552331,0.000525580
562,11240.000,1787268352246.921,169433524.218,0.000000000,0.942781687,-0.015759615,0.333038002,0.000454817
563,11260.002,1787268352266.923,169433544.220,0.000000000,0.937835276,-0.016601687,0.346683621,0.000074653
564,11279.998,1787268352286.920,169433564.217,0.000000000,0.936255455,-0.016884482,0.350913972,-0.000054922
565,11300.001,1787268352306.922,169433584.220,0.000000000,0.932664573,-0.017525548,0.360318959,-0.000334413
566,11319.998,1787268352326.919,169433604.217,0.000000000,0.929669201,-0.018051790,0.367952794,-0.000538664
567,11340.004,1787268352346.925,169433624.222,0.000000000,0.927702367,-0.018390208,0.372866988,-0.000655421
568,11359.996,1787268352366.917,169433644.215,0.000000000,0.924535692,-0.018920949,0.380624741,-0.000806871
569,11380.003,1787268352386.925,169433664.222,0.000000000,0.922836959,-0.019193828,0.384711444,-0.000867228
570,11400.001,1787268352406.922,169433684.220,0.000000000,0.918701231,-0.019817544,0.394454807,-0.000951237
571,11419.995,1787268352426.916,169433704.213,0.000000000,0.917228103,-0.020021919,0.397857964,-0.000959324
572,11439.999,1787268352446.920,169433724.217,0.000000000,0.912981749,-0.020560652,0.407481223,-0.000927990
573,11459.991,1787268352466.912,169433744.209,0.000000000,0.909892023,-0.020898908,0.414317578,-0.000847841
574,11479.994,1787268352486.916,169433764.213,0.000000000,0.907775879,-0.021104498,0.418923646,-0.000772723
575,11499.996,1787268352506.917,169433784.214,0.000000000,0.903102279,-0.021482395,0.428887486,-0.000559355
576,11519.996,1787268352526.917,169433804.214,0.000000000,0.901961565,-0.021557976,0.431277692,-0.000497140
577,11540.006,1787268352546.927,169433824.224,0.000000000,0.896309853,-0.021837614,0.442890435,-0.000141706
578,11559.991,1787268352566.912,169433844.210,0.000000000,0.894121945,-0.021910535,0.447287560,0.000003494
579,11580.007,1787268352586.928,169433864.225,0.000000000,0.889950991,-0.022022033,0.455524087,0.000288747
580,11599.993,1787268352606.914,169433884.211,0.000000000,0.886320472,-0.022058409,0.462546557,0.000541990
581,11620.001,1787268352626.922,169433904.219,0.000000000,0.883280098,-0.022074416,0.468325257,0.000746173
582,11639.992,1787268352646.914,169433924.211,0.000000000,0.878057539,-0.022033459,0.478046507,0.001099292
583,11661.205,1787268352668.126,169433945.424,0.000000000,0.875926673,-0.021981167,0.481941760,0.001238818
584,11679.993,1787268352686.915,169433964.212,0.000000000,0.869771838,-0.021786310,0.492970020,0.001683683
585,11699.998,1787268352706.918,169433984.216,0.000000000,0.867927194,-0.021723881,0.496213019,0.001821665
586,11720.002,1787268352726.923,169434004.221,0.000000000,0.861552238,-0.021393459,0.507212996,0.002229122
587,11740.001,1787268352746.922,169434024.219,0.000000000,0.859239936,-0.021243634,0.511126161,0.002352656
588,11759.992,1787268352766.913,169434044.211,0.000000000,0.853663385,-0.020857200,0.520400763,0.002611120
589,11779.998,1787268352786.919,169434064.216,0.000000000,0.848646641,-0.020493573,0.528555751,0.002794525
590,11799.998,1787268352806.919,169434084.216,0.000000000,0.845163286,-0.020233065,0.534117401,0.002906705
591,11819.991,1787268352826.912,169434104.209,0.000000000,0.836414158,-0.019570678,0.547739267,0.003166680
592,11839.994,1787268352846.915,169434124.212,0.000000000,0.833997369,-0.019389555,0.551418245,0.003228717
593,11859.999,1787268352866.920,169434144.218,0.000000000,0.825944662,-0.018782031,0.563427985,0.003423211
594,11880.000,1787268352886.921,169434164.218,0.000000000,0.823332250,-0.018583812,0.567244649,0.003481685
595,11900.011,1787268352906.932,169434184.230,0.000000000,0.815237284,-0.017963070,0.578837037,0.003655803
596,11920.009,1787268352926.930,169434204.227,0.000000000,0.813574433,-0.017834671,0.581175625,0.003688909
597,11940.001,1787268352946.922,169434224.219,0.000000000,0.803914249,-0.017092222,0.594487071,0.003860734
598,11960.003,1787268352966.924,169434244.222,0.000000000,0.800422847,-0.016812682,0.599187076,0.003923892
599,11980.000,1787268352986.921,169434264.219,0.000000000,0.792158425,-0.016140103,0.610088587,0.004064116
600,11999.999,1787268353006.920,169434284.217,0.000000000,0.784390390,-0.015481096,0.620060146,0.004184554
601,12019.992,1787268353026.913,169434304.210,0.000000000,0.779597878,-0.015052630,0.626085043,0.004249408
602,12039.994,1787268353046.915,169434324.212,0.000000000,0.768882334,-0.014045414,0.639221072,0.004377242
603,12060.005,1787268353066.926,169434344.223,0.000000000,0.764774084,-0.013639729,0.644139051,0.004413985
604,12079.994,1787268353086.915,169434364.212,0.000000000,0.756728351,-0.012799211,0.653588891,0.004468063
605,12099.991,1787268353106.912,169434384.209,0.000000000,0.751190007,-0.012173663,0.659958601,0.004493150
606,12119.998,1787268353126.919,169434404.217,0.000000000,0.745894134,-0.011523288,0.665949583,0.004507696
607,12140.002,1787268353146.923,169434424.221,0.000000000,0.735228717,-0.011777432,0.677695453,0.005376430
608,12160.005,1787268353166.926,169434444.223,0.000000000,0.726288259,-0.013097064,0.687237859,0.006163300
609,12180.007,1787268353186.928,169434464.226,0.000000000,0.711207926,-0.015181604,0.702777088,0.007564967
610,12199.990,1787268353206.911,169434484.209,0.000000000,0.704900026,-0.015997363,0.709079385,0.008157014
611,12219.996,1787268353226.917,169434504.215,0.000000000,0.689517736,-0.017858667,0.723984122,0.009662333
612,12239.995,1787268353246.916,169434524.213,0.000000000,0.684497595,-0.018404953,0.728711307,0.010199032
613,12259.992,1787268353266.913,169434544.210,0.000000000,0.669791996,-0.019813728,0.742188573,0.011928303
614,12280.002,1787268353286.923,169434564.221,0.000000000,0.664995313,-0.020218657,0.746468663,0.012526548
615,12300.002,1787268353306.923,169434584.220,0.000000000,0.650608182,-0.021356802,0.758978069,0.014325022
616,12320.001,1787268353326.922,169434604.220,0.000000000,0.644590259,-0.021682099,0.764070272,0.015162685
617,12340.002,1787268353346.923,169434624.220,0.000000000,0.666575372,-0.015652677,0.744921386,0.022903502
618,12360.006,1787268353366.927,169434644.224,0.000000000,0.677182138,-0.019965878,0.735193193,0.022732858
619,12380.002,1787268353386.923,169434664.221,0.000000000,0.692935169,-0.027563535,0.720136523,0.022011274
620,12400.010,1787268353406.931,169434684.228,0.000000000,0.705494821,-0.022660179,0.707823336,0.027381772
621,12420.005,1787268353426.927,169434704.224,0.000000000,0.711249709,-0.020171681,0.702011764,0.029941482
622,12439.994,1787268353446.915,169434724.213,0.000000000,0.723462522,-0.015289526,0.689309657,0.034933455
623,12460.003,1787268353466.925,169434744.222,0.000000000,0.726063013,-0.014229094,0.686537445,0.036007285
624,12479.999,1787268353486.920,169434764.218,0.000000000,0.734021187,-0.010691776,0.677895129,0.039456651
625,12499.998,1787268353506.920,169434784.217,0.000000000,0.738666177,-0.008142926,0.672725022,0.041799091
626,12519.998,1787268353526.918,169434804.216,0.000000000,0.741153181,-0.006358900,0.669903398,0.043370906
627,12539.999,1787268353546.920,169434824.217,0.000000000,0.743300319,-0.003632738,0.667390764,0.045617465
628,12560.079,1787268353567.000,169434844.297,0.000000000,0.743417561,-0.003001129,0.667228758,0.046121988
629,12580.004,1787268353586.925,169434864.222,0.000000000,0.742689490,-0.000951419,0.667936385,0.047669120
630,12599.998,1787268353606.919,169434884.217,0.000000000,0.741290450,0.000201175,0.669430137,0.048494361
631,12619.997,1787268353626.918,169434904.215,0.000000000,0.739034295,0.001092934,0.671870768,0.049159545
632,12640.004,1787268353646.926,169434924.223,0.000000000,0.733644903,0.002247236,0.677703321,0.049783949
633,12660.015,1787268353666.937,169434944.234,0.000000000,0.731452405,0.002539670,0.680064082,0.049836390
634,12679.990,1787268353686.911,169434964.208,0.000000000,0.724693894,0.002964856,0.687271595,0.049676944
635,12700.001,1787268353706.922,169434984.219,0.000000000,0.720543921,0.002968437,0.691644669,0.049349863
636,12720.000,1787268353726.921,169435004.219,0.000000000,0.714561045,0.002705280,0.697874248,0.048650239
637,12739.994,1787268353746.915,169435024.212,0.000000000,0.705111444,0.001515630,0.707549751,0.046786882
638,12759.991,1787268353766.912,169435044.209,0.000000000,0.701201200,0.001067830,0.711477578,0.045992956
639,12779.998,1787268353786.919,169435064.216,0.000000000,0.693587005,-0.000956367,0.719053030,0.043579157
640,12799.997,1787268353806.918,169435084.215,0.000000000,0.692713678,-0.002249305,0.719960928,0.042415038
641,12820.004,1787268353826.925,169435104.223,0.000000000,0.690354645,-0.005639183,0.722381711,0.039285947
642,12839.989,1787268353846.910,169435124.208,0.000000000,0.689062655,-0.007606484,0.723693788,0.037444588
643,12859.998,1787268353866.920,169435144.217,0.000000000,0.688510597,-0.008526986,0.724252701,0.036583871
644,12879.991,1787268353886.912,169435164.209,0.000000000,0.687254906,-0.011022501,0.725525498,0.034235552
645,12899.990,1787268353906.911,169435184.209,0.000000000,0.686994374,-0.012257311,0.725788772,0.033452604
646,12920.152,1787268353927.073,169435204.370,0.000000000,0.686451197,-0.016172374,0.726364374,0.030300196
647,12940.003,1787268353946.924,169435224.221,0.000000000,0.686145365,-0.018437261,0.726730049,0.026978828
648,12960.002,1787268353966.923,169435244.220,0.000000000,0.685666084,-0.019451505,0.727211773,0.025433518
649,12979.994,1787268353986.915,169435264.212,0.000000000,0.684134483,-0.021282347,0.728703141,0.022334246
650,13000.001,1787268354006.922,169435284.219,0.000000000,0.683488488,-0.021873688,0.729321957,0.021318151
651,13019.991,1787268354026.912,169435304.210,0.000000000,0.682061136,-0.022961734,0.730676472,0.019426750
652,13039.998,1787268354046.919,169435324.216,0.000000000,0.680304766,-0.023673680,0.732328713,0.017876914
653,13059.991,1787268354066.912,169435344.210,0.000000000,0.679664552,-0.023826351,0.732927144,0.017501449
654,13079.993,1787268354086.915,169435364.212,0.000000000,0.678133905,-0.024042882,0.734350085,0.016917137
655,13099.999,1787268354106.920,169435384.217,0.000000000,0.677307069,-0.024081716,0.735115409,0.016751843
656,13119.998,1787268354126.920,169435404.217,0.000000000,0.676351845,-0.024173209,0.735991776,0.016730061
657,13139.991,1787268354146.912,169435424.209,0.000000000,0.675456107,-0.024283841,0.736805439,0.016946116
658,13160.000,1787268354166.921,169435444.219,0.000000000,0.675242603,-0.024302727,0.736996472,0.017117154
659,13179.995,1787268354186.916,169435464.213,0.000000000,0.674996912,-0.024330720,0.737209857,0.017573891
660,13200.000,1787268354206.921,169435484.219,0.000000000,0.675019085,-0.024263300,0.737183928,0.017900139
661,13219.994,1787268354226.915,169435504.212,0.000000000,0.675052345,-0.024140587,0.737150848,0.018175215
662,13239.998,1787268354246.919,169435524.216,0.000000000,0.675101161,-0.023445897,0.737104833,0.019108439
663,13260.000,1787268354266.921,169435544.219,0.000000000,0.675109506,-0.023066476,0.737098217,0.019526737
664,13279.999,1787268354286.920,169435564.218,0.000000000,0.675145149,-0.022038197,0.737067163,0.020624178
665,13300.000,1787268354306.922,169435584.219,0.000000000,0.675172329,-0.021254048,0.737039387,0.021527516
666,13320.008,1787268354326.930,169435604.227,0.000000000,0.675175667,-0.021055307,0.737035692,0.021743795
667,13339.993,1787268354346.915,169435624.212,0.000000000,0.675181866,-0.020516576,0.737028718,0.022298332
668,13360.004,1787268354366.925,169435644.222,0.000000000,0.675186336,-0.020238155,0.737023890,0.022574406
669,13379.995,1787268354386.916,169435664.214,0.000000000,0.675191224,-0.020060215,0.737019479,0.022733552
670,13399.992,1787268354406.913,169435684.210,0.000000000,0.675201833,-0.019876419,0.737012029,0.022821411
671,13420.007,1787268354426.928,169435704.225,0.000000000,0.675201535,-0.019838860,0.737013400,0.022820642
672,13440.003,1787268354446.924,169435724.221,0.000000000,0.675203025,-0.019743456,0.737015367,0.022791190
673,13459.999,1787268354466.920,169435744.218,0.000000000,0.675209582,-0.019699520,0.737012684,0.022724511
674,13479.995,1787268354486.916,169435764.213,0.000000000,0.675208509,-0.019657783,0.737014949,0.022716761
675,13499.995,1787268354506.916,169435784.213,0.000000000,0.675209999,-0.019330127,0.737021804,0.022735056
676,13519.995,1787268354526.916,169435804.213,0.000000000,0.675214529,-0.019090239,0.737022340,0.022782436
677,13539.998,1787268354546.919,169435824.216,0.000000000,0.675216913,-0.018973898,0.737022519,0.022803221
678,13560.006,1787268354566.927,169435844.224,0.000000000,0.675226867,-0.018948348,0.737015963,0.022740753
679,13579.994,1787268354586.915,169435864.212,0.000000000,0.675228655,-0.018968077,0.737015545,0.022683363
680,13599.987,1787268354606.908,169435884.205,0.000000000,0.675228059,-0.019168064,0.737016141,0.022512710
681,13620.003,1787268354626.924,169435904.221,0.000000000,0.675240755,-0.019388255,0.737002015,0.022406073
682,13639.997,1787268354646.918,169435924.215,0.000000000,0.675244451,-0.019475887,0.736998141,0.022346683
683,13660.003,1787268354666.924,169435944.221,0.000000000,0.675256968,-0.019639675,0.736985326,0.022246215
684,13680.008,1787268354686.929,169435964.226,0.000000000,0.675251782,-0.019720672,0.736989975,0.022178713
685,13699.991,1787268354706.912,169435984.210,0.000000000,0.675248623,-0.019757191,0.736992478,0.022157587
686,13720.000,1787268354726.921,169436004.218,0.000000000,0.675254166,-0.019815754,0.736986876,0.022125024
687,13740.000,1787268354746.922,169436024.219,0.000000000,0.675254762,-0.019848749,0.736986041,0.022104545
688,13759.994,1787268354766.915,169436044.212,0.000000000,0.675257444,-0.019930439,0.736982882,0.022052111
689,13779.998,1787268354786.918,169436064.216,0.000000000,0.675274909,-0.020080213,0.736965477,0.021967808
690,13799.993,1787268354806.914,169436084.211,0.000000000,0.675276637,-0.020120706,0.736963451,0.021942534
691,13819.999,1787268354826.920,169436104.218,0.000000000,0.675284564,-0.020325566,0.736954033,0.021827038
692,13840.007,1787268354846.928,169436124.225,0.000000000,0.675292313,-0.020528819,0.736944854,0.021706259
693,13860.003,1787268354866.924,169436144.221,0.000000000,0.675295830,-0.020609597,0.736940682,0.021660259
694,13879.989,1787268354886.910,169436164.207,0.000000000,0.675303578,-0.020791611,0.736931622,0.021552481
695,13900.019,1787268354906.941,169436184.238,0.000000000,0.675308943,-0.020941257,0.736925364,0.021457430
696,13920.008,1787268354926.929,169436204.226,0.000000000,0.675316870,-0.021064745,0.736916602,0.021384444
697,13939.999,1787268354946.920,169436224.217,0.000000000,0.675325692,-0.021246081,0.736906648,0.021270987
698,13960.000,1787268354966.921,169436244.219,0.000000000,0.675331116,-0.021345578,0.736900628,0.021210190
699,13980.007,1787268354986.928,169436264.225,0.000000000,0.675334692,-0.021447686,0.736896157,0.021144161
700,13999.992,1787268355006.914,169436284.211,0.000000000,0.675342560,-0.021578783,0.736887693,0.021057155
701,14019.989,1787268355026.910,169436304.208,0.000000000,0.675352156,-0.021677256,0.736877859,0.020989340
702,14040.054,1787268355046.975,169436324.273,0.000000000,0.675361753,-0.021778326,0.736867905,0.020927714
703,14059.990,1787268355066.911,169436344.209,0.000000000,0.675369799,-0.021931378,0.736858726,0.020834107
704,14080.005,1787268355086.926,169436364.223,0.000000000,0.675372243,-0.022002745,0.736855745,0.020787489
705,14100.014,1787268355106.936,169436384.233,0.000000000,0.675378203,-0.022089969,0.736849129,0.020728620
706,14120.004,1787268355126.925,169436404.222,0.000000000,0.675383449,-0.022223298,0.736842632,0.020646455
